Hybridization REF	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_C04_547232
Composite Element REF	Signal
AACS	7.01576535861965
FSTL1	9.88178462974967
ELMO2	6.02030754625203
CREB3L1	5.326063641678
RPS11	9.8914020496698
PNMA1	8.46667358121157
MMP2	10.0860856754820
SAMD4A	4.17638760103341
SMARCD3	7.47939210333705
A4GNT	3.34576040150439
C9orf39	3.26519667037115
PKNOX2	4.3817212946787
RALYL	3.29856227613711
ZHX3	4.75949579201218
ERCC5	5.84242765335162
RXFP3	3.15921246633847
APBB2	5.1378413831904
BBOX1	4.64483525052952
PRO0478	2.96634341434977
GCSH	7.6398356094509
XDH	3.6842772399082
EDN1	4.75158604299466
MTERF	6.28510909537062
PDCL3	6.91273605372349
CLK4	6.23130425194924
KCNG1	4.15191230094682
CXCR4	8.10024205118487
DECR1	7.26972296163649
SALL1	3.65235823597598
PTPRR	3.24807494030105
CADM4	3.49752966296546
IRAK1	8.41671919700665
CFHR5	3.13066859050648
HNRPD	7.80934657990496
TMSB10	12.0894844257824
CXCL3	4.20302666684484
LMAN1	4.56135088193009
SUHW1	3.08025298630502
CHD8	5.95897974166962
SUMO1	7.51950320430372
GP1BA	3.29609169702469
OR7A10	3.6662463279894
DDB1	7.29570028201946
CHRNA10	3.62999421168448
STYK1	3.19189116702322
MYO9B	4.68658719047837
CCNI	10.4912802574602
MMP7	7.98212746845172
EP300	6.06792879618574
CRNKL1	6.54267282705296
C9orf45	3.04898501863480
XAB2	4.32496994186794
RTN1	5.0745908169352
HIC2	4.12576832758802
TBX10	3.33951744778138
CENPQ	4.71173880206865
UTY	3.122891961681
OR2W1	2.78513972634574
ATP5G2	10.5122714825389
ZEB1	5.17149293663266
ZG16	3.45767970944405
ERG	3.74927429342917
PARN	6.87706184861835
SOD2	7.26743722989066
JOSD3	7.96951097891758
ADAM5P	3.16421428517285
CHD9	5.94477487321991
hCG_40738	3.93912209818447
STK16	5.58846931832842
PDE1C	3.46987454217681
SEMA4D	6.26522815295932
AGPAT1	7.42584630422867
TOB2	5.34669740634141
BANK1	4.75290765587301
MAP3K3	5.54413609972549
MAX	5.46223527426247
GRM2	3.64163086254809
OSBPL8	8.16241975813943
PROSC	6.25703298872986
NR4A2	4.14744701737626
RICS	5.40968576116079
PIR	3.80872688760443
PPCS	8.32772709915829
IPO9	6.45270124093387
LONP1	7.04117618790557
EVC	4.98276219393055
CXCL13	6.33540194084704
SCYL3	5.29944728483224
KIAA1199	7.23726642581469
SORL1	7.0675917517188
NAT10	6.88674120728132
CHD1	6.26752895732203
SYN3	3.60503046881856
DMC1	3.81215105525181
SLC22A2	3.66870345382051
SERPINF1	10.0707475969713
C20orf27	5.86334720412791
OR7A17	3.11335969547818
RPS6KA5	4.7558835874796
LHB	3.13764895120344
TAOK3	4.90514458057461
STK25	6.81060340483453
SLC12A4	3.61533238525063
BRCA1	4.11567807917283
GBL	5.80426595392302
C14orf108	8.18676622914846
CDC25B	7.3657470730199
BMP3	3.2351111618538
MAP1LC3C	3.36662010330282
TMEM180	3.96606471295418
CRYGC	3.45201118516625
SLK	6.36207397702237
POU3F1	3.24674494688744
C20orf32	3.76264511550487
USP52	6.81394584489002
HIGD1B	3.7843459918646
BAZ1B	6.45152518282613
USP6NL	5.71342521881127
SLCO2B1	4.84973389803477
ABCD4	4.94059095530546
DIMT1L	5.57878601320227
SLC25A46	6.61845675120478
LARP7	7.358211730211
TEK	3.73272008437023
CD160	3.38198447936705
TERF2IP	7.46756823811015
PHF20	5.97910713257894
COL1A1	10.2706023102744
KIAA0090	5.75232776146681
GTPBP1	5.03606173628587
GRK5	4.24405136169203
AP1S2	7.1220126030635
RAB33B	4.29354251217218
CA11	4.25235634031543
ALDOC	6.64225820541803
NUDT1	5.57366452107369
ZNF212	6.47484419604272
ACBD3	7.41294501747747
ZNF83	6.48926366562691
PRDM2	5.18823507278128
GDPD5	6.18560955388412
PDCD4	6.06083130595631
CEP350	5.81543333292586
FOXP3	3.18880311988241
SMYD3	8.09064808308627
CST7	7.69426371778257
SELL	3.60235860937
CIAO1	6.12146901592
LGI2	3.84800718725900
WDR45	7.28230454854014
ANKRD6	5.9327628067342
LTBP4	6.22816150290187
PSCD3	3.63215721029753
PYY	3.21305258741083
KCNC1	3.14382848149511
SIRT6	3.80168359474378
CCL19	4.23038932555077
ARHGEF9	5.17134098475455
ABR	5.27967617814408
C10orf22	6.52390934909326
STK17A	4.83031877411738
FOXE1	3.30931883135987
GML	3.01135626064101
CNGA3	2.87041909447512
CD38	3.52851098478378
ZDHHC6	7.71908827413194
NEFH	3.89205173663306
PGBD5	3.74791391316148
CTDSP2	7.75513289416564
RMND5B	5.35536131347094
ZNF257	4.11726626187349
DUSP4	6.08733334261904
FLJ22167	5.61762944174452
EXOSC7	6.55131820861784
